Ranking,Country,Region,Happiness_Score,GDP_per_capita,Social_Support,Healthy_Life_Expectancy,Freedom,Generosity,Corruption,Year,GDP_Growth,Inflation,Unemployment
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,6.11928417467047,8.83174953432169,3.789
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,6.76238601727897,5.89714185891133,4.822
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,4.52447576618876,9.56898756346934,3.462
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,5.51097802061808,26.9416109492218,15.41
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,5.40228269492256,8.00407718550366,4.465
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,4.19414564339442,4.93530364008762,3.695
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,5.0334454866795,3.45535917134771,8.069
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,6.38449296229192,12.6568969893701,4.083
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,1.39102754851621,0.399048968762756,2.614
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,0.915646680170994,2.61607320131351,18.2
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,1.70100297910589,19.7690064802492,4.86
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,2.86281276489714,6.95705445631218,5.565
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,1.43711284054184,17.6335216930828,2.133
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,2.18545852350196,9.69246570259344,6.815
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,-1.07782192621244,112.149478998819,11.105
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,1.28745564005285,5.53005496706199,16.623
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,2.585058275666,8.66620854081535,2.956
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,-9.42490206992071,42.7720887426923,19.238
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,1.695285500032,16.0665428207157,5.955
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,-3.07197647023996,6.22005985627277,4.588
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,1.6026818003365,9.62605733706367,3.186
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,-1.63749399398691,17.1668303930955,5.02
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,7.73357563754043,6.29629950333799,3.93
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,0.628812173551424,6.30157800298181,2.387
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,-0.0182292034453724,5.08858647112045,3.471
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,3.71273074709404,-0.612361656234569,10.52
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,9.02116317337462,8.52486604490883,6.322
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,2.93163505458958,6.66664947468669,3.256
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,-2.06640428713339,18.8553230591008,0.909
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,3.50307766866899,17.7147124177501,5.954
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,7.99214069071184,12.0678020712969,14.851
100,Morocco,Middle East and North Africa,5.0599,5.46755,0.20288,73,0.66525,0.0431,0.17332,2022,0.779078150413596,2.60335130813709,9.413
101,Mozambique,Sub-Saharan Africa,5.0483,2.6174,0.49979,62,0.8013,0.39563,0.34028,2022,1.33335997379926,9.15161420042132,6.789
126,Myanmar,Southeast Asia,4.3942,4.70037,0.62808,71,0.69315,0.9663,0.33024,2022,3.32202841461704,6.16371648905898,3.063
124,Namibia,Sub-Saharan Africa,4.4594,5.84951,0.66457,67,0.51878,0.14257,0.12072,2022,2.51308808227621,6.41674452090038,19.615
84,Nepal,South Asia,5.3765,4.45594,0.5938,71,0.70065,0.50597,0.2212,2022,4.77665725235042,8.24119195502549,10.661
5,Netherlands,Western Europe,7.4149,8.8014,0.91358,80,0.87925,0.57932,0.71415,2022,4.0109788096194,6.15557496508328,3.526
10,New Zealand,North America and ANZ,7.1998,8.38257,0.93539,79,0.91854,0.52286,0.82307,2022,3.55544968252481,5.89146876133546,3.299
45,Nicaragua,Latin America and Caribbean,6.1646,5.00014,0.77965,75,0.8334,0.35862,0.36102,2022,2.22853832012306,8.38532618616978,4.969
104,Niger,Sub-Saharan Africa,5.0035,2.57932,0.42432,66,0.77202,0.35183,0.24677,2022,8.3198637261773,4.01899997944743,0.403
118,Nigeria,Sub-Saharan Africa,4.552,4.88582,0.5547,65,0.60046,0.37306,0.06395,2022,2.15831410306673,8.04664948506526,3.827
89,North Macedonia,Central and Eastern Europe,5.199,6.81012,0.65355,75,0.65875,0.45974,0.05283,2022,3.06193588427661,8.87368732523663,14.476
8,Norway,Western Europe,7.3651,9.03954,0.93873,80,0.98326,0.46298,0.80773,2022,2.32282354360895,28.4167851922932,3.231
121,Pakistan,South Asia,4.5158,4.74669,0.31258,67,0.60506,0.38691,0.19033,2022,2.96250287218002,13.9370112392938,5.291
37,Panama,Latin America and Caribbean,6.3091,7.76178,0.83838,78,0.80043,0.10441,0.0874,2022,9.64152425334943,2.19590797053972,8.086
73,Paraguay,Latin America and Caribbean,5.5783,6.37543,0.85633,75,0.84979,0.36596,0.10116,2022,-0.954302474160954,8.05446050271048,6.755
74,Peru,Latin America and Caribbean,5.5591,6.32524,0.65505,78,0.7368,0.19147,0.06305,2022,1.82762015025182,4.51339413730388,4.291
60,Philippines,Southeast Asia,5.9036,5.73773,0.69088,72,0.91683,0.22929,0.24142,2022,6.76595410569132,5.48864820202009,2.598
48,Poland,Central and Eastern Europe,6.1228,7.95468,0.88914,78,0.70671,0.26538,0.23877,2022,5.7122759744731,10.689577427514,2.811
56,Portugal,Western Europe,6.0163,7.96549,0.81707,80,0.88467,0.0349,0.06674,2022,6.24247031136021,5.32750036102243,6.138
28,Romania,Central and Eastern Europe,6.477,7.77992,0.76229,76,0.81787,0.08393,0.01047,2022,4.59004052061825,12.051275290788,5.614
143,Rwanda,Sub-Saharan Africa,3.2682,3.55415,0.10054,70,0.83979,0.39891,0.92742,2022,5.81773274151854,15.8113142236803,15.084
25,Saudi Arabia,Middle East and North Africa,6.5228,8.46181,0.82739,74,0.8794,0.16759,0.30737,2022,7.15912905732745,12.5832067060847,5.589
103,Senegal,Sub-Saharan Africa,5.0461,4.2216,0.40137,70,0.66712,0.30647,0.13746,2022,1.31913435017567,9.34702182614319,2.837
43,Serbia,Central and Eastern Europe,6.178,7.01436,0.82245,76,0.73761,0.46725,0.15064,2022,5.32139169050186,10.4583041504024,8.439
140,Sierra Leone,Sub-Saharan Africa,3.574,3.10358,0.31521,64,0.52298,0.43229,0.09287,2022,2.99519003006155,26.9574530937472,3.137
27,Singapore,Southeast Asia,6.4802,9.7249,0.85415,82,0.90749,0.3477,1.0,2022,0.719821622511958,14.9214101290688,3.591
22,Slovenia,Central and Eastern Europe,6.6301,8.19057,0.94632,79,0.92499,0.25178,0.19555,2022,2.47421045586167,6.47825402744266,4.011
91,South Africa,Sub-Saharan Africa,5.1939,6.4495,0.82447,67,0.59743,0.18991,0.07846,2022,0.62521727101273,5.24096669630933,33.268
29,Spain,Western Europe,6.4763,8.18361,0.9175,81,0.68232,0.21683,0.25393,2022,5.60841068844668,4.69383953106939,13.033
127,Sri Lanka,South Asia,4.3622,6.40665,0.70733,76,0.71472,0.31997,0.13388,2022,-7.45361888091261,47.4638848208271,4.528
7,Sweden,Western Europe,7.3843,8.69133,0.91221,80,0.97793,0.46574,0.87289,2022,0.568648782156174,6.0271955711854,7.417
4,Switzerland,Western Europe,7.5116,9.16979,0.9289,81,0.91475,0.31377,0.78559,2022,2.1924092887961,3.04005221804387,4.122
83,Tajikistan,Commonwealth of Independent States,5.3771,4.37416,0.76155,72,0.77231,0.25127,0.51789,2022,5.71622455034235,8.26227281475744,7.051
139,Tanzania,Sub-Saharan Africa,3.7024,3.84022,0.45232,69,0.78075,0.53076,0.46087,2022,1.54299792361155,2.76261483337198,1.573
61,Thailand,Southeast Asia,5.8912,6.94772,0.83005,77,0.83327,0.686,0.04437,2022,2.56894316437668,4.65955233786546,0.94
135,Togo,Sub-Saharan Africa,4.1123,3.49012,0.24358,67,0.39427,0.37273,0.22565,2022,3.82282707918289,7.12146367434005,1.965
120,Tunisia,Middle East and North Africa,4.516,6.10961,0.45179,76,0.42687,0.06175,0.04965,2022,2.15276458662672,3.16606485283219,15.3
78,Turkmenistan,Commonwealth of Independent States,5.4743,6.71819,0.99927,72,0.87696,0.67169,0.05386,2022,4.17079684424029,11.0418828298503,4.017
117,Uganda,Sub-Saharan Africa,4.6026,3.51766,0.66312,69,0.54361,0.47437,0.11295,2022,1.48927085105888,4.92228673099149,2.885
24,United Arab Emirates,Middle East and North Africa,6.576,9.04366,0.74215,75,0.94864,0.43534,0.42677,2022,2.18063316393284,12.5978703860808,2.872
17,United Kingdom,Western Europe,6.9425,8.45109,0.86604,79,0.8061,0.61778,0.56096,2022,4.18537017111771,5.67864204313082,3.768
16,United States,North America and ANZ,6.9768,8.97234,0.89524,75,0.776,0.47025,0.30113,2022,1.92386172918107,7.12948085418195,3.65
30,Uruguay,Latin America and Caribbean,6.4736,7.30759,0.89371,76,0.89858,0.2193,0.452,2022,4.66439124923403,5.14768051145199,7.877
53,Uzbekistan,Commonwealth of Independent States,6.0627,5.51801,0.82699,74,0.96707,0.60507,0.4097,2022,3.89199511169356,14.4626563513084,4.456
137,Zambia,Sub-Saharan Africa,3.7598,4.21012,0.43733,65,0.70982,0.43336,0.14128,2022,2.34336450166037,6.14031838965083,5.993
144,Zimbabwe,Sub-Saharan Africa,2.9951,4.28445,0.52311,64,0.44485,0.2271,0.17883,2022,4.34366718315964,274.458090484399,10.087
1,Finland,Western Europe,7.8042,8.58486,0.97853,71,1.0,0.29969,0.04551,2023,-1.43236573890965,3.49431236152013,7.149
2,Denmark,Western Europe,7.5864,8.86229,0.95567,71,0.95192,0.49451,0.06348,2023,-0.138322294600371,-2.12250636567327,5.094
3,Iceland,Western Europe,7.5296,8.75364,1.0,72,0.95678,0.59219,0.66635,2023,4.18792511132344,5.28960958581624,3.518
4,Israel,Middle East and North Africa,7.4729,8.3349,0.93888,73,0.73689,0.29427,0.71775,2023,-1.18723021329285,4.54962642927481,3.371
5,Netherlands,Western Europe,7.403,8.82986,0.91885,72,0.87144,0.59435,0.29735,2023,-1.57745734337647,6.30210666993382,3.535
6,Sweden,Western Europe,7.3952,8.73292,0.93249,72,0.97682,0.53339,0.07195,2023,-0.674701257933236,5.83406618538046,7.611
7,Norway,Western Europe,7.3155,9.06702,0.93909,72,0.97449,0.50265,0.1745,2023,-1.06055299614016,-11.0768034229592,3.574
8,Switzerland,Western Europe,7.2401,9.19142,0.90316,73,0.87869,0.35761,0.15356,2023,-0.582278335714477,0.896277329147281,4.043
9,Luxembourg,Western Europe,7.2279,10.0,0.83775,72,0.91985,0.35413,0.25399,2023,-1.90230848156084,6.91074927081021,5.184
10,New Zealand,North America and ANZ,7.1229,8.37266,0.953,70,0.87092,0.54617,0.15977,2023,-0.912467413170035,4.14984857819299,3.734
11,Austria,Western Europe,7.0973,8.75915,0.85325,71,0.81601,0.45297,0.44786,2023,-1.76308859891033,7.1747129124039,5.264
12,Australia,North America and ANZ,7.0946,8.6322,0.92411,71,0.87718,0.5751,0.44676,2023,1.09251403364293,6.45944110641071,3.668
13,Canada,North America and ANZ,6.9607,8.5533,0.91619,71,0.85004,0.51781,0.35007,2023,-1.37792078609685,1.3572659269347,5.415
14,Ireland,Western Europe,6.9108,9.78382,0.87965,71,0.84989,0.44031,0.27056,2023,-4.34749825420604,3.39258154333999,4.243
15,United States,North America and ANZ,6.8937,9.00265,0.90117,66,0.72244,0.49739,0.69285,2023,2.03559987540991,3.59839135535658,3.638
16,Germany,Western Europe,6.8918,8.72605,0.86497,71,0.80068,0.36188,0.34925,2023,-0.999929288913975,6.6911238945853,3.071
17,Belgium,Western Europe,6.8591,8.66895,0.89447,71,0.76511,0.32545,0.51401,2023,0.852949954251983,5.50779310835875,5.547
18,Czechia,Central and Eastern Europe,6.8452,8.28976,0.95328,69,0.89842,0.37426,0.91042,2023,-1.71985869478267,8.59789006156055,2.579
19,United Kingdom,Western Europe,6.7956,8.44176,0.84353,70,0.81162,0.64606,0.39333,2023,-1.02837368059031,6.34491419212233,4.025
20,Lithuania,Western Europe,6.763,8.21935,0.93265,67,0.63165,0.13882,0.84163,2023,-1.05357687282228,9.0217556386887,6.841
21,France,Western Europe,6.6613,8.43604,0.88501,72,0.75391,0.196,0.51918,2023,1.16054609449012,4.99026368272813,7.335
22,Slovenia,Central and Eastern Europe,6.6499,8.2527,0.95008,71,0.91699,0.34197,0.79841,2023,1.97100496138407,9.98912481634724,3.652
23,Costa Rica,Latin America and Caribbean,6.6085,7.21454,0.82705,70,0.88549,0.2348,0.79402,2023,4.6227538695518,-0.087922596921004,8.325
24,Romania,Central and Eastern Europe,6.5891,7.84633,0.79012,67,0.81787,0.10504,1.0,2023,2.19035297025793,12.3522995042078,5.589
25,Singapore,Southeast Asia,6.5867,9.85578,0.83625,74,0.85557,0.4035,0.0,2023,-3.00715571486563,-5.0186426400397,3.444
26,United Arab Emirates,Middle East and North Africa,6.5712,9.16068,0.75511,66,0.96615,0.44544,0.559,2023,0.234354339957449,-2.02054900725329,2.151
28,Uruguay,Latin America and Caribbean,6.4939,7.35304,0.89188,68,0.8858,0.2414,0.54723,2023,0.826336249281525,3.41312548351563,8.355
30,Saudi Arabia,Middle East and North Africa,6.4626,8.46003,0.84612,64,0.88341,0.22099,0.69631,2023,-4.01429387790023,-2.18444626235993,4.008
31,Estonia,Western Europe,6.4552,8.17615,0.94244,70,0.94374,0.36408,0.33635,2023,-4.26634480137913,8.6352827532792,6.378
32,Spain,Western Europe,6.4362,8.17445,0.92078,72,0.69075,0.23973,0.72085,2023,1.26057958891062,6.24520480258481,12.179
33,Italy,Western Europe,6.4045,8.32731,0.84254,72,0.56725,0.23004,0.88846,2023,1.02611231433292,6.19726462122874,7.627
35,Chile,Latin America and Caribbean,6.3338,7.47934,0.85433,70,0.70825,0.30961,0.86419,2023,-0.0196132258928543,6.58777169908957,9.013
36,Mexico,Latin America and Caribbean,6.3295,7.04829,0.72157,66,0.81857,0.20456,0.79471,2023,2.45603364564664,4.65385406168295,2.765
37,Malta,Western Europe,6.2999,8.37103,0.90665,72,0.86931,0.47551,0.74428,2023,6.29189585161325,5.16605710120075,3.479
38,Panama,Latin America and Caribbean,6.2645,7.7909,0.86551,69,0.81663,0.15386,0.93513,2023,5.77263521106902,2.25974916163428,6.544
39,Poland,Central and Eastern Europe,6.2597,8.03202,0.91036,69,0.66208,0.28425,0.75284,2023,0.616853101336787,9.86569270234997,2.743
40,Nicaragua,Latin America and Caribbean,6.2588,5.0397,0.79769,66,0.85515,0.35029,0.61164,2023,3.00511061205397,10.781773656599,4.698
41,Latvia,Western Europe,6.2127,7.89731,0.92919,66,0.75197,0.2529,0.87377,2023,-1.16914941176928,10.6724737437668,6.465
42,Bahrain,Middle East and North Africa,6.1732,8.5584,0.7837,66,0.96993,0.4726,0.75428,2023,0.42885937985659,-4.28437217979031,1.049
43,Guatemala,Latin America and Caribbean,6.1503,5.85171,0.73362,63,0.81813,0.25076,0.88184,2023,1.95109389659021,6.54004024227952,2.344
44,Kazakhstan,Commonwealth of Independent States,6.1439,7.56428,0.92033,66,0.81342,0.32303,0.73482,2023,3.57238732741942,9.52224688275005,4.835
45,Serbia,Central and Eastern Europe,6.1436,7.05543,0.82925,67,0.79928,0.58329,0.85611,2023,4.3943385787905,13.9302963711276,8.268
46,Cyprus,Sub-Saharan Africa,6.13,8.29006,0.756,73,0.59029,0.24724,0.91149,2023,1.63941638797075,5.60170328445425,5.835
47,Japan,East Asia,6.129,8.29732,0.86211,74,0.72073,0.02207,0.63067,2023,1.97080161121153,4.06819848886964,2.6
48,Croatia,Central and Eastern Europe,6.125,7.84908,0.89808,69,0.64764,0.20572,0.99514,2023,3.65290188342374,12.8711445045919,6.121
49,Brazil,Latin America and Caribbean,6.1246,6.61229,0.7719,66,0.72389,0.31172,0.75554,2023,2.83370012768067,5.15950107501996,7.947
50,El Salvador,Latin America and Caribbean,6.1216,5.80835,0.64474,66,0.92432,0.1863,0.60474,2023,3.05826987824165,2.59374849301966,2.992
51,Hungary,Central and Eastern Europe,6.0412,7.97616,0.93778,68,0.64884,0.24833,0.88476,2023,-0.683845867847779,15.1060960246171,4.096
52,Argentina,Latin America and Caribbean,6.0237,7.22632,0.85707,67,0.76071,0.20975,0.85303,2023,-2.13703473540124,136.742358437599,6.139
53,Honduras,Latin America and Caribbean,6.0225,5.06831,0.66162,64,0.79509,0.44756,0.88992,2023,1.8148973269289,6.04752279899292,6.07
54,Uzbekistan,Commonwealth of Independent States,6.0143,5.57893,0.83191,65,0.95948,0.6158,0.62845,2023,4.16467615314973,13.823039902276,4.434
55,Malaysia,Southeast Asia,6.0123,7.5692,0.71315,66,0.85394,0.52677,0.78209,2023,2.26723785284469,-1.84898373559957,3.858
56,Portugal,Western Europe,5.968,7.99242,0.83693,71,0.89828,0.07408,0.93485,2023,1.69802567248595,7.4876480834025,6.498
58,Greece,Middle East and North Africa,5.9309,7.76334,0.76983,71,0.3213,0.01872,0.82647,2023,2.42572335736084,6.26971104079917,11.023
59,Mauritius,Sub-Saharan Africa,5.9023,7.22373,0.85309,64,0.74392,0.28772,0.80308,2023,6.17485400645448,6.13443001288971,5.571
60,Thailand,Southeast Asia,5.843,6.8883,0.82996,68,0.80842,0.69105,0.97612,2023,2.06455231923211,1.27492169842496,0.733
61,Mongolia,East Asia,5.8402,6.27027,0.92248,60,0.55112,0.56607,0.89736,2023,5.95952333228973,21.7690280161027,5.178
63,Moldova,Central and Eastern Europe,5.8192,6.47629,0.80365,65,0.7901,0.22171,0.96394,2023,4.11813611077881,9.27782417179883,1.57
64,China,East Asia,5.8179,6.86644,0.771,69,0.86285,0.27174,0.74219,2023,5.52431494678926,-0.50570453916356,4.67
66,Paraguay,Latin America and Caribbean,5.7378,6.49413,0.88074,66,0.87829,0.35005,0.88953,2023,3.71542341761371,2.17499450135428,5.794
67,Montenegro,Central and Eastern Europe,5.7222,6.98795,0.85507,67,0.73022,0.40445,0.89189,2023,6.48895040768953,11.6812783259558,13.146
68,Jamaica,Latin America and Caribbean,5.7027,5.93143,0.82031,67,0.7602,0.1884,0.931,2023,2.72311612642515,11.3335050417508,3.022
69,Bolivia,Latin America and Caribbean,5.6843,5.63795,0.73301,64,0.83951,0.24382,0.89362,2023,1.11808728662825,0.189137413602765,3.024
71,Bosnia and Herzegovina,Central and Eastern Europe,5.6325,6.66703,0.84056,67,0.6287,0.58636,0.98525,2023,2.62616849156352,7.29122831094762,10.668
72,Colombia,Latin America and Caribbean,5.6304,6.61594,0.74912,69,0.72895,0.19087,0.87797,2023,-0.410230298426796,6.9523623210511,9.591
73,Dominican Republic,Latin America and Caribbean,5.5689,6.98469,0.75753,64,0.80788,0.1979,0.65223,2023,1.28564825764879,5.7871768273554,5.555
74,Ecuador,Latin America and Caribbean,5.5589,6.10362,0.7243,69,0.72544,0.1866,0.87672,2023,1.10230591349449,2.28375927738441,3.51
75,Peru,Latin America and Caribbean,5.5259,6.31771,0.71215,70,0.71189,0.17237,0.95226,2023,-1.49255980889144,6.3353956438818,4.899
76,Philippines,Southeast Asia,5.5229,5.62837,0.68402,62,0.92607,0.24742,0.7484,2023,4.66769736279124,4.60143307078241,2.2
77,Bulgaria,Central and Eastern Europe,5.4661,7.43485,0.89974,66,0.72252,0.25132,0.97687,2023,1.97332516316222,7.99709612160662,4.319
78,Nepal,South Asia,5.3603,4.45,0.634,62,0.73531,0.50939,0.8139,2023,2.05405906860061,5.74902859335131,10.437
79,Armenia,Commonwealth of Independent States,5.3417,6.66532,0.70009,68,0.71402,0.12596,0.71435,2023,8.47902034166535,3.10027629995311,12.405
80,Tajikistan,Commonwealth of Independent States,5.3298,4.41825,0.7708,62,0.7768,0.24758,0.47954,2023,6.13628181088259,3.74356638768383,7.037
83,Albania,Central and Eastern Europe,5.2773,6.58829,0.58729,69,0.71181,0.31482,0.93487,2023,5.63293544264612,5.73390704564409,10.669
84,Indonesia,Southeast Asia,5.2769,6.29103,0.72154,63,0.85978,1.0,0.93218,2023,4.16753001019646,1.53013198443368,3.308
85,South Africa,Sub-Saharan Africa,5.2746,6.44165,0.88162,57,0.60099,0.21338,0.96558,2023,-0.523851146279725,4.72230243263523,32.098
87,North Macedonia,Central and Eastern Europe,5.2536,6.80954,0.72273,67,0.66807,0.49069,0.96504,2023,2.77356173391705,7.88239994188258,13.174
90,Georgia,Commonwealth of Independent States,5.1091,6.71676,0.58458,65,0.69826,0.0,0.64214,2023,7.74568551727566,2.94809953907664,11.549
91,Guinea,Sub-Saharan Africa,5.0717,3.83773,0.47925,54,0.47791,0.483,0.81849,2023,2.9750250246767,6.09250536857687,5.141
94,Gabon,Sub-Saharan Africa,5.0347,6.5394,0.63034,58,0.44869,0.08561,0.81765,2023,0.21097885846288,-9.95804918444074,20.161
95,Nigeria,Sub-Saharan Africa,4.9806,4.84103,0.62145,55,0.58086,0.41637,0.97711,2023,1.18123657085347,10.822580640136,3.074
96,Cameroon,Sub-Saharan Africa,4.9732,4.38599,0.53789,56,0.52545,0.34244,0.89435,2023,0.652417560279119,3.57281742916192,3.607
97,Mozambique,Sub-Saharan Africa,4.954,2.59175,0.5466,52,0.81038,0.38307,0.65691,2023,2.41156866266468,5.09031107461925,6.661
98,Iraq,Middle East and North Africa,4.9409,5.82354,0.58814,63,0.45558,0.31677,0.93253,2023,-1.72015237086252,-15.5347237850081,15.239
100,Morocco,Middle East and North Africa,4.9028,5.61914,0.33027,64,0.69966,0.0299,0.84896,2023,2.58793464682357,7.05168019026993,8.896
102,Senegal,Sub-Saharan Africa,4.8551,4.28578,0.44908,60,0.67263,0.33736,0.89374,2023,1.79788238969797,3.05250609372929,2.784
103,Mauritania,Middle East and North Africa,4.7239,4.99605,0.47186,60,0.41495,0.30735,0.65291,2023,3.6874901052298,3.80594628053802,10.37
104,Burkina Faso,Sub-Saharan Africa,4.6376,3.48918,0.5024,55,0.54301,0.44503,0.79856,2023,0.688770925071964,1.96648133830102,3.601
105,Namibia,Sub-Saharan Africa,4.6308,5.85991,0.69493,57,0.49648,0.16381,0.87393,2023,1.85444870324957,6.5988782251116,19.154
106,Turkiye,Middle East and North Africa,4.6135,7.79376,0.70874,69,0.16159,0.22562,0.82861,2023,4.61909774991381,68.2797569244827,9.388
107,Ghana,Sub-Saharan Africa,4.605,5.00393,0.46684,59,0.68178,0.50089,0.93799,2023,1.19022304172192,40.1057981965589,2.829
108,Pakistan,South Asia,4.5554,4.91356,0.40548,57,0.6624,0.33359,0.81804,2023,-1.94543125066376,26.0156920088641,5.237
109,Niger,Sub-Saharan Africa,4.5013,2.55047,0.38791,57,0.70047,0.36475,0.75026,2023,-1.62761880925538,3.48830909519184,0.407
110,Tunisia,Middle East and North Africa,4.4967,6.06018,0.60578,67,0.33608,0.05304,0.97145,2023,-0.481913639518325,7.18154722475788,15.106
111,Kenya,Sub-Saharan Africa,4.4866,4.77976,0.54377,58,0.54151,0.69036,0.90208,2023,3.64425548577437,5.41580564449526,5.409
112,Sri Lanka,South Asia,4.4416,6.46362,0.75581,67,0.69841,0.28548,0.84597,2023,-1.69162602435424,16.6674742441681,4.528
113,Uganda,Sub-Saharan Africa,4.4325,3.56916,0.70603,59,0.55131,0.46841,0.9082,2023,2.42759459782118,6.74801516641013,2.754
114,Chad,Sub-Saharan Africa,4.3966,2.82788,0.59374,53,0.50899,0.60514,0.8437,2023,-0.668864501806979,-3.79374736446792,1.059
115,Cambodia,Southeast Asia,4.3935,4.65996,0.63193,62,0.99485,0.41696,0.90819,2023,3.66847775428445,1.01760752524498,0.256
116,Benin,Sub-Saharan Africa,4.3737,4.20099,0.1493,56,0.6239,0.26952,0.54857,2023,3.70332512754182,3.38561739537163,1.641
117,Myanmar,Southeast Asia,4.3725,4.69125,0.69461,61,0.59592,0.9491,0.65434,2023,0.255328677987336,10.7876664463339,2.977
118,Bangladesh,South Asia,4.2821,5.14926,0.3168,65,0.79923,0.33007,0.70509,2023,4.4907040939439,6.89712404003441,3.352
120,Mali,Sub-Saharan Africa,4.1978,3.47035,0.39324,55,0.57125,0.28774,0.89391,2023,1.65672929216636,2.22380071498729,2.947
122,Togo,Sub-Saharan Africa,4.1374,3.49986,0.39616,57,0.47569,0.3542,0.75826,2023,3.74285776726366,3.9628497528372,1.942
123,Jordan,Middle East and North Africa,4.1198,5.87563,0.60493,68,0.67007,0.13287,0.69107,2023,1.23863426474166,1.82791592575342,16.62
124,Ethiopia,Sub-Saharan Africa,4.0906,3.6066,0.688,61,0.58409,0.67152,0.82064,2023,3.85475025230436,32.9130722654676,3.375
125,Liberia,Sub-Saharan Africa,4.0423,2.85336,0.39776,57,0.60994,0.52007,0.87351,2023,2.40186206516404,4.8121348688661,2.905
126,India,South Asia,4.0358,5.27009,0.41625,61,0.88842,0.41497,0.80139,2023,8.23053143349361,2.59194954513768,4.172
127,Madagascar,Sub-Saharan Africa,4.0191,2.8753,0.48122,58,0.24191,0.41966,0.76083,2023,1.66887506096856,7.46514940429932,3.044
128,Zambia,Sub-Saharan Africa,3.9822,4.153,0.54928,55,0.70585,0.44888,0.85755,2023,2.46464031100994,7.09462960303757,5.861
129,Tanzania,Sub-Saharan Africa,3.6938,3.8001,0.48587,59,0.78702,0.55528,0.52078,2023,2.08099243052513,2.74821189393757,1.565
130,Comoros,Sub-Saharan Africa,3.5452,4.15421,0.20179,59,0.15218,0.30547,0.74189,2023,1.03326243771184,2.62932529188626,3.833
131,Malawi,Sub-Saharan Africa,3.4952,2.89375,0.29547,58,0.63542,0.33026,0.76993,2023,-0.642220906290575,29.0332878003869,5.009
132,Botswana,Sub-Saharan Africa,3.4353,6.68918,0.64251,55,0.62199,0.05047,0.87395,2023,1.52893817984001,1.7390038592787,23.381
134,Zimbabwe,Sub-Saharan Africa,3.2035,3.44725,0.54364,54,0.46987,0.2648,0.79117,2023,3.59876695621327,768.477177864533,9.348
135,Sierra Leone,Sub-Saharan Africa,3.1376,3.04455,0.33361,55,0.48076,0.4572,0.90892,2023,3.41471641633679,29.2602264523414,3.092
